year,dorm,room_number,course,geolocation,grade
2004,Simmons Hall ,A 738B2A,0,TX,1
2004,Simmons Hall ,A474A,6 1,PR,4
2004,Simmons Hall ,A 922C2A,0,CA,1
2004,Simmons Hall ,A667A,18,MA,4
2004,Simmons Hall ,A447A,3,CA,2
2004,Simmons Hall ,A731A,7:00 AM,DC,3
2004,Simmons Hall ,A979A,7,OK,4
2004,Simmons Hall ,A 871-1A,8:00 AM,OH,2
2004,Simmons Hall ,A 341-1A,0,CA,1
2004,Simmons Hall ,A636A,14,MD,4
2004,Simmons Hall ,A 371-2A,0,AR,1
2004,Simmons Hall ,A229A,2,AE,2
2004,Simmons Hall ,A 871-2A,2,FL,2
2004,Simmons Hall ,A1075A,5,PR,4
2004,Simmons Hall ,A 522CA,15,IL,3
2004,Simmons Hall ,A 778-2A,2:00 AM,MD,2
2004,Simmons Hall ,A538A,6 2,MT,4
2004,Simmons Hall ,A678A,7,CA,4
2004,Simmons Hall ,A730A,18,MN,3
2004,Simmons Hall ,A 472-1A,0,ND,1
2004,Simmons Hall ,A 324-2A,15,FL,2
2004,Simmons Hall ,A 472-2A,0,MD,1
2004,Simmons Hall ,A672A,6 2,,3
2004,Simmons Hall ,A 932-2A,0,TX,1
2004,Simmons Hall ,A670A,17,,4
2004,Simmons Hall ,A 832-1A,0,NC,1
2004,Simmons Hall ,A 421C2A,0,MN,1
2004,Simmons Hall ,A 422CA,2,PR,2
2004,Simmons Hall ,A 379BA,6 2,PR,3
2004,Simmons Hall ,A 322C2A,0,NY,1
2004,Simmons Hall ,A 344-1A,0,FL,1
2004,Simmons Hall ,A552A,15,NY,3
2004,Simmons Hall ,A972A,7,NY,4
2004,Simmons Hall ,A 1036BA,0,MN,1
2004,Simmons Hall ,A345A,15,NJ,2
2004,Simmons Hall ,A 645B1A,0,NJ,1
2004,Simmons Hall ,A 939-1A,0,MA,1
2004,Simmons Hall ,A1077A,6 2,NJ,4
2004,Simmons Hall ,A 1078AA,6 3,PR,4
2004,Simmons Hall ,A 467-2A,7,NC,2
2004,Simmons Hall ,A 575-1A,2:00 AM,MA,2
2004,Simmons Hall ,A 1052AA,7,UT,3
2004,Simmons Hall ,A740A,6 3,PA,2
2004,Simmons Hall ,A938A,10,VA,4
2004,Simmons Hall ,A 1066AA,6 2,NY,2
2004,Simmons Hall ,A 424A2A,0,NY,1
2004,Simmons Hall ,A875A,8:00 AM,MA,4
2004,Simmons Hall ,A1038A,6 1,PR,4
2004,Simmons Hall ,A 322DA,2,CA,2
2004,Simmons Hall ,A 732-2A,2,,2
2004,Simmons Hall ,A 635-2A,1 E,WI,2
2004,Simmons Hall ,A865A,8 B,MA,2
2004,Simmons Hall ,A330A,7,MA,4
2004,Simmons Hall ,A1045A,22,CA,2
2004,Simmons Hall ,A743A,16 1,AZ,2
2004,Simmons Hall ,A 1039AA,2,NY,2
2004,Simmons Hall ,A564A,6 2,IA,4
2004,Simmons Hall ,A 635-1A,12,,2
2004,Simmons Hall ,A 1021AA,16 1,,4
2004,Simmons Hall ,A534A,2,PR,3
2004,Simmons Hall ,A 464-2A,0,CA,1
2004,Simmons Hall ,A 778-1A,15,,2
2004,Simmons Hall ,A 1052BA,14,NY,3
2004,Simmons Hall ,A 631DA,16 1,CA,4
2004,Simmons Hall ,A643A,10,TX,4
2004,Simmons Hall ,A 741A2A,6 2,CA,4
2004,Simmons Hall ,A 932-1A,0,TN,1
2004,Simmons Hall ,A 451-1A,0,CO,1
2004,Simmons Hall ,A746A,6 2,WI,4
2004,Simmons Hall ,A 1032AA,8,MI,2
2004,Simmons Hall ,A540A,7,,3
2004,Simmons Hall ,A 966-1A,6 2,PR,2
2004,Simmons Hall ,A 228-2A,0,MA,1
2004,Simmons Hall ,A 780-2A,0,WA,1
2004,Simmons Hall ,A 780-1A,0,,1
2004,Simmons Hall ,A 729-1A,0,TX,1
2004,Simmons Hall ,A 921C2A,0,NM,1
2004,Simmons Hall ,A 1078CA,0,FL,1
2004,Simmons Hall ,A 650-2A,7,NH,3
2004,Simmons Hall ,A 340B2A,0,TX,1
2004,Simmons Hall ,A 244CA,7,NY,4
2004,Simmons Hall ,A375A,16 1,TX,3
2004,Simmons Hall ,A373A,7,TX,3
2004,Simmons Hall ,A 721-1A,0,KY,1
2004,Simmons Hall ,A 1022BA,0,FL,1
2004,Simmons Hall ,A 724-2A,0,NY,1
2004,Simmons Hall ,A1065A,18,MA,4
2004,Simmons Hall ,A 1021EA,0,NJ,1
2004,Simmons Hall ,A 624BA,15,NJ,2
2004,Simmons Hall ,A550A,6 3,CT,4
2004,Simmons Hall ,A 578AA,15,NJ,4
2004,Simmons Hall ,A 438-1A,4,PA,2
2004,Simmons Hall ,A 424A1A,9,CA,2
2004,Simmons Hall ,A739A,16 1,CT,2
2004,Simmons Hall ,A 1022AA,0,FL,1
2004,Simmons Hall ,A569A,18,,4
2004,Simmons Hall ,A725A,10,KY,2
2004,Simmons Hall ,A649A,7:00 AM,NJ,3
2004,Simmons Hall ,A 966-2A,2,PR,2
2004,Simmons Hall ,A747A,4,FL,2
2004,Simmons Hall ,A 846-2A,3,NJ,2
2004,Simmons Hall ,A527A,6 2,NY,2
2004,Simmons Hall ,A 627-1A,0,PR,1
2004,Simmons Hall ,A 940-2A,0,MA,1
2004,Simmons Hall ,A633A,7,NJ,3
2004,Simmons Hall ,A744A,6 1,CA,4
2004,Simmons Hall ,A 627-2A,0,VT,1
2004,Simmons Hall ,A566A,3 B,MA,4
2004,Simmons Hall ,A 340A1A,0,KS,1
2004,Simmons Hall ,A640A,16 2,,3
2004,Simmons Hall ,A 1031BA,2,,3
2004,Simmons Hall ,A 945-1A,2:00 AM,MS,3
2004,Simmons Hall ,A 776-2A,0,MI,1
2004,Simmons Hall ,A 748BA,6 2,CT,4
2004,Simmons Hall ,A 645AA,3 B,NY,4
2004,Simmons Hall ,A 549AA,15,TX,4
2004,Simmons Hall ,A 921C1A,0,TX,1
2004,Simmons Hall ,A 941-1A,0,NJ,1
2004,Simmons Hall ,A 326-2A,0,CA,1
2004,Simmons Hall ,A639A,6 2,PA,3
2004,Simmons Hall ,A 321-1A,6 2,MA,2
2004,Simmons Hall ,A377A,14,MS,3
2004,Simmons Hall ,A 922C1A,0,TX,1
2004,Simmons Hall ,A 522B1A,0,OH,1
2004,Simmons Hall ,A465A,6 1,CA,2
2004,Simmons Hall ,A448A,0,MA,1
2004,Simmons Hall ,A 521C1A,0,CT,1
2004,Simmons Hall ,A 624A1A,6 2,,2
2004,Simmons Hall ,A 634-2A,7,FL,2
2004,Simmons Hall ,A478A,2,FL,3
2004,Simmons Hall ,A637A,7,NJ,4
2004,Simmons Hall ,A839A,1 C,NM,4
2004,Simmons Hall ,A665A,10,NC,3
2004,Simmons Hall ,A 422B1A,0,NJ,1
2004,Simmons Hall ,A975A,14,CA,4
2004,Simmons Hall ,A 878-2A,7,,2
2004,Simmons Hall ,A 645B2A,0,NJ,1
2004,Simmons Hall ,A 650-1A,7,GA,3
2004,Simmons Hall ,A 575-2A,0,MD,1
2004,Simmons Hall ,A 978-1A,0,MO,1
2004,Simmons Hall ,A 326-1A,6 1,,2
2004,Simmons Hall ,A1034A,21 CMS,NJ,3
2004,Simmons Hall ,A 533-2A,0,HI,1
2004,Simmons Hall ,A 933-1A,10,PR,2
2004,Simmons Hall ,A 446-1A,2,IA,2
2004,Simmons Hall ,A946A,18,NY,4
2004,Simmons Hall ,A477A,10,PR,3
2004,Simmons Hall ,A 428-2A,0,CT,1
2004,Simmons Hall ,A779A,6 2,FL,2
2004,Simmons Hall ,A 438-2A,5,PA,2
2004,Simmons Hall ,A 675-2A,0,MA,1
2004,Simmons Hall ,A775A,10,NJ,2
2004,Simmons Hall ,A647A,6 2,,4
2004,Simmons Hall ,A 624A2A,10,CA,2
2004,Simmons Hall ,A 433-2A,15,NJ,2
2004,Simmons Hall ,A1076A,21 CMS,SC,3
2004,Simmons Hall ,A 1021DA,0,NJ,1
2004,Simmons Hall ,A574A,3,,3
2004,Simmons Hall ,A 921B2A,6 3,VA,2
2004,Simmons Hall ,A374A,1 C,IL,2
2004,Simmons Hall ,A 322B2A,0,NC,1
2004,Simmons Hall ,A 634-1A,1 C,TX,4
2004,Simmons Hall ,A673A,6 2,OH,4
2004,Simmons Hall ,A 572AA,4,IL,3
2004,Simmons Hall ,A973A,15,NY,2
2004,Simmons Hall ,A325A,6 2,MA,2
2004,Simmons Hall ,A 451-2A,0,CT,1
2004,Simmons Hall ,A378A,15,TX,3
2004,Simmons Hall ,A 824-1A,0,CA,1
2004,Simmons Hall ,A925A,9,NE,3
2004,Simmons Hall ,A544A,15,NJ,4
2004,Simmons Hall ,A 1032BA,6 1,MI,2
2004,Simmons Hall ,A 1064AA,0,WA,1
2004,Simmons Hall ,A 866-2A,0,FL,1
2004,Simmons Hall ,A 741A1A,8:00 AM,NY,4
2004,Simmons Hall ,A 548-2A,0,NY,1
2004,Simmons Hall ,A426A,15,FL,4
2004,Simmons Hall ,A976A,18,MI,4
2004,Simmons Hall ,A 440-1A,0,MO,1
2004,Simmons Hall ,A 433-1A,6 3,NJ,2
2004,Simmons Hall ,A 924-2A,0,WY,1
2004,Simmons Hall ,A 1072BA,15,CT,2
2004,Simmons Hall ,A 337-2A,0,VA,1
2004,Simmons Hall ,A 631CA,10,TX,3
2004,Simmons Hall ,A 521BA,14,CT,3
2004,Simmons Hall ,A 1021CA,7,CA,3
2004,Simmons Hall ,A565A,6 3,NC,4
2004,Simmons Hall ,A 446-2A,0,CA,1
2004,Simmons Hall ,A873A,6 2,SC,3
2004,Simmons Hall ,A 225-1A,9,FL,2
2004,Simmons Hall ,A 322B1A,0,VA,1
2004,Simmons Hall ,A728A,6 2,FL,2
2004,Simmons Hall ,A 329-2A,0,CA,1
2004,Simmons Hall ,A 421C1A,0,MN,1
2005,500 Memorial Dr ,A551A,0,VA,1
2005,500 Memorial Dr ,A239A,15,MA,2
2005,500 Memorial Dr ,A366A,4,VA,2
2005,500 Memorial Dr ,A527A,0,NJ,1
2005,500 Memorial Dr ,A460A,9,OH,3
2005,500 Memorial Dr ,A565A,0,CA,1
2005,500 Memorial Dr ,A452A,6 2,CT,2
2005,500 Memorial Dr ,A221A,0,PA,1
2005,500 Memorial Dr ,A375A,0,FL,1
2005,500 Memorial Dr ,A466A,2,HI,3
2005,500 Memorial Dr ,A514A,10 B,,3
2005,500 Memorial Dr ,A539A,0,WA,1
2005,500 Memorial Dr ,A403A,0,NY,1
2005,500 Memorial Dr ,A322A,9,UT,4
2005,500 Memorial Dr ,A321A,0,,1
2005,500 Memorial Dr ,A565A,0,,1
2005,500 Memorial Dr ,A256A,2,OR,3
2005,500 Memorial Dr ,A521A,0,CT,1
2005,500 Memorial Dr ,A216A,6 2,PA,3
2005,500 Memorial Dr ,A551A,0,PA,1
2005,500 Memorial Dr ,A327A,0,CA,1
2005,500 Memorial Dr ,A231A,6 2,HI,2
2005,500 Memorial Dr ,A422A,6 1,NY,4
2005,500 Memorial Dr ,A442A,6 1,,2
2005,500 Memorial Dr ,A507A,8,,4
2005,500 Memorial Dr ,A206A,5,MA,3
2005,500 Memorial Dr ,A221A,0,AZ,1
2005,500 Memorial Dr ,A363A,2,,2
2005,500 Memorial Dr ,A331A,2,NY,2
2005,500 Memorial Dr ,A450A,0,OR,1
2005,500 Memorial Dr ,A533A,8,MD,2
2005,500 Memorial Dr ,A436A,2,MD,4
2005,500 Memorial Dr ,A239A,2,TX,3
2005,500 Memorial Dr ,A424A,16 1,VT,3
2005,500 Memorial Dr ,A451A,0,NY,1
2005,500 Memorial Dr ,A335A,16 1,CA,2
2005,500 Memorial Dr ,A354A,0,FL,1
2005,500 Memorial Dr ,A433A,7,CA,2
2005,500 Memorial Dr ,A418A,6 2,TX,2
2005,500 Memorial Dr ,A309A,2:00 AM,MD,3
2005,500 Memorial Dr ,A431A,8,NY,3
2005,500 Memorial Dr ,A361A,7,FL,2
2005,500 Memorial Dr ,A401A,0,PA,1
2005,500 Memorial Dr ,A253A,18,IL,2
2005,500 Memorial Dr ,A252A,6 2,,2
2005,500 Memorial Dr ,A423A,2,MA,3
2005,500 Memorial Dr ,A441A,9,CA,2
2005,500 Memorial Dr ,A413A,0,NY,1
2005,500 Memorial Dr ,A251A,0,MI,1
2005,500 Memorial Dr ,A421A,0,PA,1
2005,500 Memorial Dr ,A428A,6 3,NY,2
2005,500 Memorial Dr ,A550A,0,PA,1
2005,500 Memorial Dr ,A450A,0,OH,1
2005,500 Memorial Dr ,A510A,9,NJ,3
2005,500 Memorial Dr ,A360A,9,CO,4
2005,500 Memorial Dr ,A312A,7,CA,4
2005,500 Memorial Dr ,A204A,15,CA,2
2005,500 Memorial Dr ,A346A,10,IL,3
2005,500 Memorial Dr ,A524A,1 C,TX,3
2005,500 Memorial Dr ,A343A,0,OH,1
2005,500 Memorial Dr ,A575A,9,MN,2
2005,500 Memorial Dr ,A461A,8,FL,3
2005,500 Memorial Dr ,A427A,0,GA,1
2005,500 Memorial Dr ,A212A,8,MA,2
2005,500 Memorial Dr ,A465A,0,PA,1
2005,500 Memorial Dr ,A250A,0,VT,1
2005,500 Memorial Dr ,A401A,0,TX,1
2005,500 Memorial Dr ,A462A,5,LA,3
2005,500 Memorial Dr ,A303A,0,TN,1
2005,500 Memorial Dr ,A205A,0,NJ,1
2005,500 Memorial Dr ,A557A,7,MI,2
2005,500 Memorial Dr ,A411A,16 1,IL,3
2005,500 Memorial Dr ,A242A,2,NY,2
2005,500 Memorial Dr ,A257A,10 B,NJ,2
2005,500 Memorial Dr ,A224A,2,CA,2
2005,500 Memorial Dr ,A529A,0,,1
2005,500 Memorial Dr ,A544A,5,,4
2005,500 Memorial Dr ,A339A,0,,1
2005,500 Memorial Dr ,A543A,0,NJ,1
2005,500 Memorial Dr ,A334A,15,PR,4
2005,500 Memorial Dr ,A464A,10 B,PA,2
2005,500 Memorial Dr ,A268A,7,HI,2
2005,500 Memorial Dr ,A351A,0,CA,1
2005,500 Memorial Dr ,A202A,0,NY,1
2005,500 Memorial Dr ,A319A,3,NJ,4
2005,500 Memorial Dr ,A244A,2,MI,2
2005,500 Memorial Dr ,A274A,4,CA,3
2005,500 Memorial Dr ,A272A,15,CA,3
2005,500 Memorial Dr ,A330A,0,PA,1
2005,500 Memorial Dr ,A301A,0,NM,1
2005,500 Memorial Dr ,A302A,3,OH,2
2005,500 Memorial Dr ,A220A,7,CA,3
2005,500 Memorial Dr ,A223A,16 1,NY,3
2005,500 Memorial Dr ,A534A,6 2,,4
2005,500 Memorial Dr ,A470A,16 1,NY,3
2005,500 Memorial Dr ,A402A,0,CA,1
2005,500 Memorial Dr ,A337A,9,NH,2
2005,500 Memorial Dr ,A342A,2,CA,3
2005,500 Memorial Dr ,A402A,0,TN,1
2005,500 Memorial Dr ,A254A,0,MA,1
2005,500 Memorial Dr ,A540A,6 2,NY,2
2005,500 Memorial Dr ,A516A,6 2,,3
2005,500 Memorial Dr ,A538A,6 2,,2
2005,500 Memorial Dr ,A201A,0,MD,1
2005,500 Memorial Dr ,A213A,0,TX,1
2005,500 Memorial Dr ,A259A,6 2,VA,2
2005,500 Memorial Dr ,A266A,22,DE,2
2005,500 Memorial Dr ,A561A,4,MN,2
2005,500 Memorial Dr ,A456A,7,MA,4
2005,500 Memorial Dr ,A364A,0,PA,1
2005,500 Memorial Dr ,A251A,0,CT,1
2005,500 Memorial Dr ,A537A,3,NM,2
2005,500 Memorial Dr ,A208A,22,MA,3
2005,500 Memorial Dr ,A554A,0,MA,1
2005,500 Memorial Dr ,A370A,2,,4
2005,500 Memorial Dr ,A420A,6 2,MD,3
2005,500 Memorial Dr ,A276A,10,AL,3
2005,500 Memorial Dr ,A226A,8,NJ,2
2005,500 Memorial Dr ,A558A,10 B,CA,2
2005,500 Memorial Dr ,A464A,18,KY,2
2005,500 Memorial Dr ,A434A,7,RI,4
2005,500 Memorial Dr ,A421A,0,NY,1
2005,500 Memorial Dr ,A506A,6 2,CO,2
2005,500 Memorial Dr ,A502A,0,MA,1
2005,500 Memorial Dr ,A459A,24 1,,3
2005,500 Memorial Dr ,A527A,0,VA,1
2005,500 Memorial Dr ,A344A,1 C,NY,4
2005,500 Memorial Dr ,A472A,18 C,AL,3
2005,500 Memorial Dr ,A503A,0,,1
2005,500 Memorial Dr ,A243A,0,MD,1
2005,500 Memorial Dr ,A302A,6 1,LA,2
2005,500 Memorial Dr ,A301A,0,,1
2005,500 Memorial Dr ,A320A,9,TX,3
2005,500 Memorial Dr ,A403A,0,NY,1
2005,500 Memorial Dr ,A238A,6 2,TX,2
2005,500 Memorial Dr ,A227A,0,IL,1
2005,500 Memorial Dr ,A508A,6 3,VA,4
2005,500 Memorial Dr ,A254A,0,OH,1
2005,500 Memorial Dr ,A502A,0,NY,1
2005,500 Memorial Dr ,A232A,0,,1
2005,500 Memorial Dr ,A243A,0,NH,1
2005,500 Memorial Dr ,A275A,0,MD,1
2005,500 Memorial Dr ,A338A,2:00 AM,FL,2
2005,500 Memorial Dr ,A227A,0,CA,1
2005,500 Memorial Dr ,A505A,0,NJ,1
2005,500 Memorial Dr ,A474A,6 2,NY,4
2005,500 Memorial Dr ,A314A,7,MA,2
2005,500 Memorial Dr ,A351A,0,NY,1
2005,500 Memorial Dr ,A365A,2,NE,2
2005,500 Memorial Dr ,A446A,4,GA,3
2005,500 Memorial Dr ,A241A,6 2,CA,2
2005,500 Memorial Dr ,A305A,0,MA,1
2005,500 Memorial Dr ,A536A,10,VA,2
2005,500 Memorial Dr ,A426A,6 2,,3
2005,500 Memorial Dr ,A475A,0,HI,1
2005,500 Memorial Dr ,A439A,0,CA,1
2005,500 Memorial Dr ,A341A,6 3,MA,3
2005,500 Memorial Dr ,A336A,6 3,TX,3
2005,500 Memorial Dr ,A560A,6 2,,3
2005,500 Memorial Dr ,A375A,0,NY,1
2005,500 Memorial Dr ,A311A,8,NY,3
2005,500 Memorial Dr ,A543A,0,ME,1
2005,500 Memorial Dr ,A551A,0,CA,1
2005,500 Memorial Dr ,A333A,2,FL,2
2005,500 Memorial Dr ,A530A,0,TX,1
2005,500 Memorial Dr ,A329A,0,NY,1
2005,500 Memorial Dr ,A451A,0,IL,1
2005,500 Memorial Dr ,A530A,0,MI,1
2005,500 Memorial Dr ,A520A,6 3,NY,3
2005,500 Memorial Dr ,A236A,2:00 AM,CA,2
2005,500 Memorial Dr ,A351A,0,TN,1
2005,500 Memorial Dr ,A350A,0,IN,1
2005,500 Memorial Dr ,A576A,10 B,MT,3
2005,500 Memorial Dr ,A225A,10 B,CA,2
2005,500 Memorial Dr ,A511A,6 2,PA,3
2005,500 Memorial Dr ,A526A,6 3,CA,4
2005,500 Memorial Dr ,A466A,7,WA,3
2005,500 Memorial Dr ,A463A,15,PA,3
2005,500 Memorial Dr ,A518A,6 1,OH,3
2005,500 Memorial Dr ,A406A,0,,1
2005,500 Memorial Dr ,A521A,0,PA,1
2005,500 Memorial Dr ,A251A,0,WA,1
2005,500 Memorial Dr ,A262A,7,CA,2
2005,500 Memorial Dr ,A308A,14,,4
2005,500 Memorial Dr ,A329A,0,FL,1
2005,500 Memorial Dr ,A415A,6 3,DE,3
2005,500 Memorial Dr ,A321A,0,FL,1
2005,500 Memorial Dr ,A237A,6 2,,3
2005,500 Memorial Dr ,A266A,2,HI,2
2005,500 Memorial Dr ,A439A,0,NY,1
2005,500 Memorial Dr ,A429A,15,CA,2
2005,500 Memorial Dr ,A372A,7,NJ,4
2005,500 Memorial Dr ,A546A,10,MA,3
2005,500 Memorial Dr ,A404A,14,CA,2
2005,500 Memorial Dr ,A260A,15,HI,3
2005,500 Memorial Dr ,A575A,8,NJ,2
2005,500 Memorial Dr ,A438A,16 1,CA,2
2005,500 Memorial Dr ,A430A,8,TX,2
2005,500 Memorial Dr ,A401A,0,CA,1
2005,500 Memorial Dr ,A316A,2,IL,4
2005,500 Memorial Dr ,A458A,4,MI,3
2005,500 Memorial Dr ,A574A,15,CA,4
2005,500 Memorial Dr ,A326A,10,IL,4
2005,500 Memorial Dr ,A566A,2:00 AM,CA,4
2005,500 Memorial Dr ,A323A,6 1,OR,3
2005,500 Memorial Dr ,A207A,15,NJ,2
2005,500 Memorial Dr ,A562A,10,NJ,3
2005,500 Memorial Dr ,A339A,0,IL,1
2005,500 Memorial Dr ,A235A,6 3,NJ,2
2005,500 Memorial Dr ,A554A,0,MA,1
2005,500 Memorial Dr ,A343A,0,,1
2005,500 Memorial Dr ,A532A,0,CA,1
2005,500 Memorial Dr ,A332A,0,,1
2005,500 Memorial Dr ,A220A,2,TX,3
2005,500 Memorial Dr ,A453A,6 3,MD,3
2005,500 Memorial Dr ,A539A,0,MA,1
2005,500 Memorial Dr ,A568A,10,IN,3
2005,500 Memorial Dr ,A503A,0,,1
2005,500 Memorial Dr ,A353A,10,FL,2
2005,500 Memorial Dr ,A301A,0,VT,1
2005,500 Memorial Dr ,A205A,0,CA,1
2005,500 Memorial Dr ,A550A,0,PA,1
2005,500 Memorial Dr ,A529A,0,DC,1
2005,500 Memorial Dr ,A457A,16 1,,3
2005,500 Memorial Dr ,A440A,18,IL,2
2005,500 Memorial Dr ,A504A,2,TX,2
2005,500 Memorial Dr ,A250A,0,MA,1
2005,500 Memorial Dr ,A209A,6 2,MD,2
2005,500 Memorial Dr ,A412A,8,NJ,4
2005,500 Memorial Dr ,A564A,5,DC,2
2005,500 Memorial Dr ,A313A,18,AL,2
2005,500 Memorial Dr ,A354A,0,MD,1
2005,500 Memorial Dr ,A570A,4,,4
2005,500 Memorial Dr ,A454A,0,,1
2005,500 Memorial Dr ,A416A,22,KY,3
2005,500 Memorial Dr ,A310A,18 C,MD,3
2005,500 Memorial Dr ,A263A,2,NY,2
2005,500 Memorial Dr ,A202A,0,NJ,1
2005,500 Memorial Dr ,A201A,0,NC,1
2005,500 Memorial Dr ,A425A,18,NH,3
2005,500 Memorial Dr ,A305A,0,WA,1
2005,500 Memorial Dr ,A215A,2:00 AM,VA,3
2005,500 Memorial Dr ,A211A,6 3,,3
2005,500 Memorial Dr ,A304A,0,VA,1
2005,500 Memorial Dr ,A203A,0,FL,1
2005,500 Memorial Dr ,A368A,15,AZ,4
2005,500 Memorial Dr ,A531A,16 2,,2
2005,500 Memorial Dr ,A408A,15,MD,4
2005,500 Memorial Dr ,A443A,0,CA,1
2005,500 Memorial Dr ,A356A,7,CA,4
2005,500 Memorial Dr ,A218A,6 2,NY,3
2005,500 Memorial Dr ,A419A,7,,3
2005,500 Memorial Dr ,A264A,0,,1
2005,500 Memorial Dr ,A450A,0,MA,1
2005,500 Memorial Dr ,A340A,16 2,GA,3
2005,500 Memorial Dr ,A219A,2,OH,3
2005,500 Memorial Dr ,A327A,0,CA,1
2005,500 Memorial Dr ,A214A,15,NY,2
2005,500 Memorial Dr ,A430A,10,IL,2
2005,500 Memorial Dr ,A553A,3 B,NY,2
2005,500 Memorial Dr ,A509A,18,NJ,3
2005,500 Memorial Dr ,A505A,0,,1
2005,500 Memorial Dr ,A270A,6 1,MD,3
2005,500 Memorial Dr ,A552A,6 2,,2
2005,500 Memorial Dr ,A563A,18 C,IL,2
2005,500 Memorial Dr ,A465A,0,CT,1
2005,500 Memorial Dr ,A232A,0,,1
2005,500 Memorial Dr ,A407A,2,TX,2
2005,500 Memorial Dr ,A318A,10 B,MI,2
2005,500 Memorial Dr ,A444A,7,VA,4
2005,500 Memorial Dr ,A352A,16 1,NY,2
2005,500 Memorial Dr ,A501A,0,NV,1
2005,500 Memorial Dr ,A365A,0,MA,1
2005,500 Memorial Dr ,A350A,0,MA,1
2005,500 Memorial Dr ,A328A,22,CA,2
2005,500 Memorial Dr ,A432A,6 1,NY,2
2005,500 Memorial Dr ,A203A,0,MD,1
2005,500 Memorial Dr ,A214A,2:00 AM,MD,2
2005,500 Memorial Dr ,A443A,0,NY,1
2005,500 Memorial Dr ,A358A,1 E,CT,4
2005,500 Memorial Dr ,A519A,16 1,FL,3
2005,500 Memorial Dr ,A325A,6 3,NY,3
2005,500 Memorial Dr ,A523A,6 2,PA,3
2005,500 Memorial Dr ,A432A,6 1,GA,2
2005,500 Memorial Dr ,A265A,0,MA,1
2005,500 Memorial Dr ,A535A,10 B,TX,2
2005,500 Memorial Dr ,A420A,2,GA,3
2005,500 Memorial Dr ,A307A,6 1,,2
2005,500 Memorial Dr ,A271A,6 2,CA,3
2005,500 Memorial Dr ,A364A,0,PA,1
2005,500 Memorial Dr ,A414A,7,TX,3
2005,500 Memorial Dr ,A213A,0,NJ,1
2005,500 Memorial Dr ,A405A,0,CA,1
2005,500 Memorial Dr ,A427A,0,TX,1
2005,500 Memorial Dr ,A210A,6 2,CA,2
2005,500 Memorial Dr ,A265A,0,OR,1
2005,500 Memorial Dr ,A501A,0,NY,1
2005,500 Memorial Dr ,A556A,6 3,FL,4
2005,500 Memorial Dr ,A258A,15,VA,3
2005,500 Memorial Dr ,A202A,0,TX,1
2005,500 Memorial Dr ,A233A,6 3,FL,2
2005,500 Memorial Dr ,A566A,2:00 AM,CA,4
2005,500 Memorial Dr ,A362A,9,MA,4
2005,500 Memorial Dr ,A234A,9,CA,2
2005,500 Memorial Dr ,A246A,15,NY,2
2005,500 Memorial Dr ,A413A,0,CT,1
2005,500 Memorial Dr ,A410A,6 2,WA,2
2005,500 Memorial Dr ,A475A,0,DE,1
2005,500 Memorial Dr ,A414A,0,UT,1
2005,500 Memorial Dr ,A264A,0,,1
2005,500 Memorial Dr ,A329A,0,MA,1
2005,500 Memorial Dr ,A532A,0,CA,1
2005,500 Memorial Dr ,A529A,0,MP,1
2005,500 Memorial Dr ,A571A,6 2,IL,3
2005,500 Memorial Dr ,A429A,10 B,RI,2
2005,500 Memorial Dr ,A306A,14,NY,4
2005,500 Memorial Dr ,A313A,15,NY,2
2005,500 Memorial Dr ,A405A,0,CA,1
2005,500 Memorial Dr ,A514A,7,PA,4
2005,500 Memorial Dr ,A454A,0,,1
2005,500 Memorial Dr ,A314A,16 1,FL,2
2005,500 Memorial Dr ,A371A,22,CA,4
2005,500 Memorial Dr ,A513A,0,,1
2005,500 Memorial Dr ,A332A,0,MA,1
2005,500 Memorial Dr ,A572A,7,MA,4
2005,500 Memorial Dr ,A275A,0,TX,1
2005,500 Memorial Dr ,A374A,7,MD,4
2005,500 Memorial Dr ,A324A,10 B,NJ,3
2005,500 Memorial Dr ,A320A,5,WV,3
2005,500 Memorial Dr ,A315A,2:00 AM,NY,2
2005,500 Memorial Dr ,A359A,2,MA,3
2005,500 Memorial Dr ,A303A,0,CA,1
2005,500 Memorial Dr ,A376A,15,CA,4
2005,500 Memorial Dr ,A330A,0,,1
2005,Baker House ,A232A,6 3A,PA,3
2005,Baker House ,A411A,0,,1
2005,Baker House ,A605A,0,NC,1
2005,Baker House ,A506A,0,GA,1
2005,Baker House ,A423A,16 1,NY,3
2005,Baker House ,A505A,0,CT,1
2005,Baker House ,A315A,15,FL,3
2005,Baker House ,A133A,10 B,FL,2
2005,Baker House ,A501A,0,TN,1
2005,Baker House ,A312A,0,PA,1
2005,Baker House ,A101A,0,NY,1
2005,Baker House ,A540A,15,NY,4
2005,Baker House ,A217A,18,IL,2
2005,Baker House ,A105A,0,CA,1
2005,Baker House ,A602A,0,KS,1
2005,Baker House ,A318A,15,NJ,3
2005,Baker House ,A401A,0,DE,1
2005,Baker House ,A622A,16 1,PA,3
2005,Baker House ,A623A,4,NJ,3
2005,Baker House ,A505A,0,NJ,1
2005,Baker House ,A630A,5,VA,3
2005,Baker House ,A639A,6 3,NY,4
2005,Baker House ,A631A,6 2,AL,3
2005,Baker House ,A301A,0,AR,1
2005,Baker House ,A629A,16 1,VA,3
2005,Baker House ,A415A,7,CA,2
